STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        691;20240529;    3;  12.7;   4.2;    3;  13.4;   6;    2.200;-999;   7.3;  14.8; 1008.30;   14.5;   90.00;   18.3;   10.9;    9.6;eor
        691;20240530;    3;  12.5;   2.0;    3;   0.7;   6;    7.900;-999;   4.4;  13.4; 1005.40;   15.3;   78.00;   21.1;    8.6;    7.2;eor
        691;20240531;    3;  11.7;   4.2;    3;   0.3;   6;    2.200;-999;   7.8;  15.9; 1008.70;   16.0;   87.00;   19.8;   13.1;   13.0;eor
        691;20240601;    3;  11.7;   4.4;    3;   0.0;   0;   11.467;-999;   6.1;  17.4; 1013.78;   18.8;   81.00;   24.3;   12.5;   11.7;eor
        691;20240602;    3;  12.2;   6.2;    3;   0.0;   0;    0.017;-999;   8.0;  13.1; 1019.20;   14.7;   78.17;   16.5;   12.3;   11.9;eor
        691;20240603;    3;   8.2;   3.8;    3;   0.0;   6;    0.650;-999;   7.9;  12.0; 1017.92;   14.1;   74.42;   17.8;   11.7;   11.3;eor
        691;20240604;    3;   9.1;   3.2;    3;   2.2;   6;    1.683;-999;   7.4;  14.8; 1011.98;   15.6;   83.71;   18.7;   13.6;   13.4;eor
        691;20240605;    3;  13.9;   4.7;    3;   0.0;   0;    8.467;-999;   5.4;  11.0; 1010.17;   14.1;   69.04;   18.6;    6.5;    3.9;eor
        691;20240606;    3;   8.7;   2.9;    3;   0.0;   0;    8.633;-999;   6.7;   9.6; 1016.27;   12.6;   67.88;   18.6;    5.7;    3.5;eor
        691;20240607;    3;  10.8;   2.6;    3;   0.0;   6;    6.550;-999;   4.8;  10.4; 1017.05;   12.6;   73.54;   19.4;    4.9;    3.7;eor
        691;20240608;    3;  13.0;   3.8;    3;   0.4;   6;    7.317;-999;   4.9;  11.3; 1010.68;   13.5;   74.83;   20.8;    7.4;    5.1;eor
        691;20240609;    3;  16.1;   5.4;    3;   0.0;   0;    7.300;-999;   4.1;   9.8; 1008.19;   11.9;   72.63;   18.3;    5.5;    2.7;eor
        691;20240610;    3;  12.3;   3.2;    3;  16.1;   6;    1.200;-999;   7.8;  11.8; 1004.39;   11.0;   89.50;   13.6;    7.4;    5.8;eor
        691;20240611;    3;  18.3;   6.2;    3;   7.2;   6;    4.233;-999;   7.7;  11.3; 1010.68;   11.1;   85.08;   15.3;    8.5;    8.1;eor
        691;20240612;    3;  13.5;   4.3;    3;   3.7;   6;    5.600;-999;   7.0;  10.6; 1016.25;   10.8;   82.00;   15.1;    6.3;    5.0;eor
        691;20240613;    3;   7.2;   3.0;    3;   0.0;   6;    2.883;-999;   6.8;  10.3; 1015.86;   12.0;   74.25;   16.3;    6.0;    4.1;eor
        691;20240614;    3;  13.5;   4.6;    3;   0.1;   6;    2.550;-999;   7.9;  12.1; 1007.54;   16.2;   66.00;   20.9;   11.6;   10.6;eor
        691;20240615;    3;  18.5;   5.5;    3;   3.7;   6;    4.133;-999;   7.0;  12.5; 1002.65;   15.2;   73.08;   18.8;   11.7;   10.3;eor
        691;20240616;    3;  16.1;   3.6;    3;   3.7;   6;    3.233;-999;   7.5;  13.1; 1006.58;   15.2;   76.21;   20.2;   11.5;    8.7;eor
        691;20240617;    3;   9.3;   2.9;    3;   0.1;   6;    5.867;-999;   6.9;  14.6; 1010.73;   16.3;   79.92;   22.0;   10.3;    8.2;eor
        691;20240618;    3;   6.2;   1.6;    3;  12.1;   6;    1.900;-999;   7.6;  15.3; 1013.63;   15.8;   86.04;   21.6;    8.7;    7.7;eor
        691;20240619;    3;  11.8;   4.2;    3;   0.0;   0;   10.617;-999;   4.7;  12.9; 1017.78;   15.5;   74.08;   19.6;    8.9;    7.1;eor
        691;20240620;    3;   7.4;   2.0;    3;   0.0;   6;   11.250;-999;   5.8;  12.3; 1020.48;   15.7;   70.83;   22.2;    6.1;    5.0;eor
        691;20240621;    3;  12.0;   2.9;    3;   6.1;   6;    0.567;-999;   7.7;  18.0; 1010.78;   18.7;   82.75;   23.5;   15.0;   14.7;eor
        691;20240622;    3;  13.2;   4.7;    3;   3.1;   6;    5.050;-999;   5.9;  15.3; 1011.06;   17.0;   80.00;   21.9;   11.8;    9.7;eor
        691;20240623;    3;  11.5;   2.9;    3;   0.0;   0;   10.333;-999;   3.1;  14.0; 1018.17;   17.2;   73.33;   23.0;   10.8;    9.1;eor
        691;20240624;    3;   6.7;   1.9;    3;   0.0;   0;   12.983;-999;   1.3;  15.0; 1019.87;   18.7;   71.17;   24.9;   10.0;    8.2;eor
        691;20240625;    3;   8.7;   3.0;    3;   0.0;   0;   15.983;-999;   0.3;  16.1; 1016.50;   22.2;   63.13;   28.5;   14.0;   11.9;eor
        691;20240626;    3;   8.7;   3.0;    3;   0.0;   0;   15.650;-999;   0.3;  17.8; 1011.69;   23.9;   62.04;   30.1;   15.2;   13.4;eor
        691;20240627;    3;  20.2;   2.5;    3;  23.2;   6;    8.267;-999;   3.3;  22.0; 1007.33;   23.5;   77.00;   30.4;   18.5;   16.7;eor
        691;20240628;    3;  12.5;   4.9;    3;   0.0;   0;   10.483;-999;   5.0;  15.6; 1012.87;   19.7;   68.88;   23.3;   13.2;   11.2;eor
        691;20240629;    3;   9.1;   2.4;    3;  16.2;   6;   12.400;-999;   5.6;  14.8; 1013.85;   20.0;   66.83;   26.9;   11.5;    9.5;eor
        691;20240630;    3;   9.9;   4.1;    3;  19.3;   6;    2.033;-999;   7.4;  17.4; 1006.57;   17.9;   85.25;   21.9;   14.6;   13.2;eor
        691;20240701;    3;  13.5;   2.9;    3;  11.9;   6;    1.500;-999;   7.9;  14.8; 1012.01;   14.9;   87.88;   18.4;   13.0;   12.5;eor
        691;20240702;    3;  11.8;   4.5;    3;   3.7;   6;    0.300;-999;   7.7;  14.2; 1011.26;   13.9;   89.50;   17.6;   11.8;   11.5;eor
        691;20240703;    3;  12.0;   4.3;    3;   4.2;   6;    1.367;-999;   6.8;  12.2; 1008.15;   13.3;   80.79;   16.8;   10.5;    9.4;eor
        691;20240704;    3;  16.8;   6.1;    3;   3.6;   6;    7.600;-999;   5.3;  12.1; 1004.72;   14.9;   72.42;   19.4;   10.2;    8.4;eor
        691;20240705;    3;  12.9;   5.3;    3;   0.9;   6;    3.600;-999;   6.1;  13.2; 1007.61;   14.8;   77.25;   18.7;    9.9;    8.2;eor
        691;20240706;    3;  20.6;   7.0;    3;   1.2;   6;    7.283;-999;   7.2;  14.5; 1001.20;   18.7;   67.17;   25.5;   12.5;   11.2;eor
        691;20240707;    3;  12.7;   4.8;    3;   1.0;   6;    9.717;-999;   5.1;  12.0; 1011.51;   15.8;   68.63;   20.9;   11.0;    9.4;eor
        691;20240708;    3;   8.9;   3.3;    3;   0.0;   6;    9.950;-999;   6.0;  13.8; 1016.85;   17.9;   68.71;   22.7;   12.6;   11.8;eor
        691;20240709;    3;  14.2;   3.4;    3;   0.0;   6;   12.350;-999;   7.3;  16.9; 1014.84;   23.3;   60.50;   29.3;   15.7;   15.0;eor
        691;20240710;    3;   9.8;   3.1;    3;   0.4;   6;    4.383;-999;   7.0;  19.3; 1013.69;   21.0;   78.54;   26.3;   17.2;   16.1;eor
        691;20240711;    3;  10.5;   3.4;    3;   0.0;   0;    8.033;-999;   5.3;  15.4; 1015.88;   19.3;   70.83;   24.3;   13.5;   12.2;eor
        691;20240712;    3;  13.7;   5.0;    3;   2.2;   6;    4.083;-999;   6.8;  16.4; 1010.00;   17.5;   82.13;   22.8;   12.4;   10.3;eor
        691;20240713;    3;  14.4;   6.2;    3;   0.1;   6;    2.833;-999;   7.0;  14.5; 1009.55;   15.6;   82.25;   19.3;   12.5;   10.8;eor
        691;20240714;    3;  12.7;   4.5;    3;   0.0;   6;   11.450;-999;   4.3;  13.1; 1011.51;   17.0;   69.71;   23.3;    9.8;    8.5;eor
        691;20240715;    3;   9.8;   3.1;    3;   0.0;   6;   11.600;-999;   4.4;  13.5; 1011.39;   19.1;   63.54;   26.2;   10.6;    8.2;eor
        691;20240716;    3;  12.3;   4.3;    3;   5.2;   6;    7.767;-999;   5.6;  16.7; 1009.26;   19.8;   73.96;   25.7;   15.1;   14.4;eor
        691;20240717;    3;  12.7;   5.2;    3;   0.7;   6;    2.783;-999;   5.8;  16.1; 1017.84;   17.6;   80.29;   21.2;   12.3;   10.7;eor
        691;20240718;    3;   5.7;   1.8;    3;   0.0;   0;   13.150;-999;   4.1;  16.1; 1022.48;   19.6;   73.04;   25.8;   10.7;    8.9;eor
        691;20240719;    3;   7.4;   2.3;    3;   0.0;   0;   10.567;-999;   5.5;  16.7; 1019.39;   22.0;   66.08;   27.8;   14.3;   12.2;eor
        691;20240720;    3;  10.5;   3.5;    3;   0.0;   0;   13.767;-999;   3.4;  16.6; 1010.57;   24.1;   58.38;   30.1;   16.7;   14.8;eor
        691;20240721;    3;  15.9;   2.8;    3;  20.7;   6;    6.183;-999;   6.8;  20.2; 1006.77;   22.4;   76.63;   31.2;   18.3;   16.7;eor
        691;20240722;    3;  10.8;   4.5;    3;   0.0;   6;    5.167;-999;   6.6;  16.8; 1014.22;   19.6;   74.58;   23.1;   16.5;   15.2;eor
        691;20240723;    3;  14.7;   3.7;    3;  13.4;   6;    3.483;-999;   6.8;  18.2; 1014.70;   19.4;   81.04;   24.5;   16.4;   15.5;eor
        691;20240724;    3;  10.8;   4.4;    3;   0.0;   0;    8.250;-999;   5.1;  14.9; 1018.05;   17.4;   75.67;   22.2;   10.9;    8.4;eor
        691;20240725;    3;   9.3;   2.0;    3;   2.3;   6;    9.383;-999;   5.2;  13.4; 1014.14;   17.5;   69.83;   24.1;    8.3;    6.5;eor
        691;20240726;    3;  11.8;   3.7;    3;   1.8;   6;    1.433;-999;   7.7;  18.2; 1009.88;   18.6;   85.13;   23.1;   14.0;   12.8;eor
        691;20240727;    3;   5.3;   1.7;    3;   4.1;   6;    5.733;-999;   6.5;  16.9; 1013.43;   18.7;   80.29;   24.2;   12.0;   11.0;eor
        691;20240728;    3;  11.5;   4.2;    3;   0.0;   6;   11.917;-999;   3.1;  15.7; 1022.14;   18.3;   75.50;   22.9;   11.5;    9.9;eor
        691;20240729;    3;   5.7;   1.7;    3;   0.0;   0;   15.033;-999;   0.5;  13.2; 1023.88;   18.0;   67.83;   25.0;    8.2;    7.7;eor
        691;20240730;    1;   7.4;   2.1;    1;   0.0;   0;   12.900;-999;   3.9;  15.5; 1016.99;   21.9;   60.54;   29.9;   13.6;   11.1;eor
        691;20240731;    1;   8.7;   2.8;    1;   0.0;   0;   14.317;-999;   2.8;  16.1; 1014.63;   21.3;   65.13;   26.8;   14.7;   13.8;eor
        691;20240801;    1;   8.6;   3.8;    1;   0.0;   6;   11.233;-999;   4.1;  15.4; 1012.64;   18.9;   70.75;   24.9;   13.4;   12.3;eor
        691;20240802;    1;   7.2;   2.6;    1;   0.0;   6;   10.967;-999;   4.0;  14.7; 1011.96;   19.1;   68.13;   24.2;   14.6;   12.5;eor
        691;20240803;    1;   8.9;   2.3;    1;   4.8;   6;    7.417;-999;   5.6;  17.6; 1010.45;   19.5;   78.79;   26.1;   12.4;   10.5;eor
        691;20240804;    1;  11.8;   4.4;    1;   0.0;   6;    7.917;-999;   6.1;  15.7; 1012.32;   18.0;   76.63;   21.4;   12.8;   10.9;eor
        691;20240805;    1;   7.2;   1.7;    1;   0.0;   0;    4.833;-999;   7.0;  15.0; 1014.39;   19.0;   69.54;   24.5;   13.3;   12.9;eor
        691;20240806;    1;  10.6;   2.5;    1;   0.0;   0;   12.567;-999;   3.4;  17.4; 1011.06;   22.3;   65.42;   28.2;   15.5;   13.8;eor
        691;20240807;    1;   8.7;   2.3;    1;  -999;   6;    4.633;-999;   6.4;  19.3; 1010.31;   20.2;   81.92;   25.9;   13.4;   11.9;eor
        691;20240808;    1;   8.2;   2.7;    1;   0.3;   6;    5.550;-999;   6.0;  16.0; 1014.62;   18.0;   79.00;   23.8;   12.0;   11.2;eor
        691;20240809;    1;  13.5;   5.5;    1;   0.0;   6;    2.717;-999;   6.4;  17.3; 1012.41;   19.2;   77.88;   24.5;   12.5;    9.4;eor
        691;20240810;    1;  11.8;   4.1;    1;   0.0;   6;    8.783;-999;   4.8;  15.4; 1018.08;   18.9;   72.17;   24.4;   11.6;    8.8;eor
        691;20240811;    1;   9.3;   2.6;    1;   0.0;   0;   11.350;-999;   3.4;  15.3; 1020.99;   19.1;   71.08;   25.5;   13.1;   10.6;eor
        691;20240812;    1;   8.2;   3.6;    1;   0.0;   0;   14.333;-999;   0.0;  15.0; 1014.63;   20.7;   63.21;   28.1;   12.0;    9.9;eor
        691;20240813;    1;  19.4;   4.1;    1;  15.5;   6;   12.883;-999;   2.8;  19.5; 1009.47;   25.8;   58.75;   33.0;   19.3;   17.9;eor
        691;20240814;    1;  10.3;   2.0;    1;   4.2;   6;    2.417;-999;   7.5;  21.5; 1011.16;   20.5;   89.25;   23.1;   17.1;   16.3;eor
        691;20240815;    1;   8.7;   3.1;    1;   0.1;   6;    5.500;-999;   6.8;  20.6; 1014.25;   20.9;   83.88;   24.7;   17.1;   15.5;eor
        691;20240816;    1;  10.3;   3.7;    1;   7.7;   6;    1.783;-999;   7.0;  19.8; 1013.54;   19.6;   86.92;   22.9;   16.9;   14.9;eor
        691;20240817;    1;   6.2;   1.9;    1;   0.1;   6;    1.733;-999;   7.5;  16.6; 1012.73;   17.9;   80.88;   22.1;   12.2;   10.6;eor
        691;20240818;    1;   6.9;   2.0;    1;   1.1;   6;    2.617;-999;   7.1;  15.1; 1011.67;   16.6;   81.08;   21.6;   12.0;   10.9;eor
        691;20240819;    1;   5.7;   1.9;    1;   0.0;   0;   12.017;-999;   2.3;  13.7; 1017.20;   17.2;   71.42;   22.2;   11.7;    9.6;eor
        691;20240820;    1;  10.1;   3.1;    1;   1.3;   6;    9.800;-999;   5.1;  16.0; 1011.15;   19.3;   72.92;   25.3;   13.4;   11.9;eor
        691;20240821;    1;  18.7;   5.9;    1;   0.0;   6;    7.233;-999;   6.3;  13.6; 1012.70;   16.0;   75.13;   19.8;   11.0;    9.1;eor
        691;20240822;    1;  13.7;   5.1;    1;   0.0;   6;    3.883;-999;   8.0;  13.4; 1009.85;   17.9;   66.13;   22.7;   12.9;   12.3;eor
        691;20240823;    1;  18.3;   5.9;    1;   0.8;   6;    5.417;-999;   7.3;  16.1; 1005.81;   19.8;   69.63;   24.9;   14.0;   11.6;eor
        691;20240824;    1;  19.0;   4.8;    1;  11.0;   6;    8.433;-999;   5.2;  19.4; 1006.88;   21.5;   76.88;   28.9;   15.8;   14.4;eor
        691;20240825;    1;  14.1;   5.4;    1;   0.0;   0;    8.733;-999;   3.8;  13.9; 1016.56;   16.9;   72.75;   20.7;   11.5;    9.2;eor
        691;20240826;    1;  10.5;   3.6;    1;   0.0;   0;   10.650;-999;   3.2;  13.1; 1021.32;   16.3;   71.88;   22.0;   10.2;    7.9;eor
        691;20240827;    1;   9.8;   2.4;    1;   0.0;   0;   12.850;-999;   4.1;  13.8; 1021.83;   18.5;   67.38;   25.0;   11.1;    8.5;eor
        691;20240828;    1;   8.7;   2.9;    1;   0.0;   0;   13.083;-999;   0.3;  16.5; 1016.64;   21.7;   64.04;   28.6;   12.6;    9.2;eor
        691;20240829;    1;  10.5;   3.4;    1;   2.8;   6;   10.817;-999;   4.3;  19.5; 1015.13;   23.1;   71.29;   30.9;   16.2;   14.3;eor
        691;20240830;    1;   9.1;   2.8;    1;   0.0;   6;    2.950;-999;   7.8;  15.4; 1022.11;   17.6;   77.71;   21.2;   13.3;   11.5;eor
        691;20240831;    1;   8.6;   4.3;    1;   0.0;   0;    5.983;-999;   5.5;  13.3; 1024.91;   16.6;   71.38;   21.7;   11.2;    9.5;eor
        691;20240901;    1;  10.6;   4.6;    1;   0.0;   0;   12.467;-999;   1.4;  14.8; 1019.15;   19.4;   66.71;   25.4;   13.4;   12.1;eor
        691;20240902;    1;   9.9;   3.9;    1;   0.0;   0;   11.400;-999;   4.5;  15.6; 1013.38;   20.5;   65.29;   25.9;   13.8;   12.1;eor
        691;20240903;    1;   6.7;   1.9;    1;   0.0;   6;    9.517;-999;   6.8;  19.1; 1013.30;   21.6;   74.67;   28.7;   16.5;   14.8;eor
        691;20240904;    1;  10.5;   2.6;    1;  37.9;   6;    0.250;-999;   7.8;  21.9; 1014.54;   20.3;   92.13;   24.1;   17.7;   17.1;eor
        691;20240905;    1;  11.8;   5.0;    1;   0.0;   0;   12.050;-999;   1.0;  17.4; 1012.82;   23.2;   64.63;   30.5;   17.3;   16.4;eor
        691;20240906;    1;  11.3;   4.6;    1;   0.0;   0;    7.867;-999;   3.5;  14.8; 1012.60;   22.5;   54.71;   27.6;   18.1;   15.1;eor
        691;20240907;    1;   5.7;   2.1;    1;   0.0;   0;    8.700;-999;   7.0;  17.9; 1011.77;   21.8;   68.50;   27.7;   15.6;   13.5;eor
        691;20240908;    1;   8.2;   2.4;    1;   1.4;   6;    3.767;-999;   6.6;  18.5; 1007.47;   19.6;   81.63;   25.7;   16.2;   14.0;eor
        691;20240909;    1;  11.3;   3.1;    1;   0.0;   6;    2.983;-999;   7.9;  16.4; 1002.84;   17.5;   83.50;   22.2;   14.1;   13.2;eor
        691;20240910;    1;  15.6;   6.0;    1;  13.4;   6;    1.933;-999;   7.0;  13.1; 1005.65;   14.3;   80.71;   18.3;   10.4;    8.9;eor
        691;20240911;    1;  17.8;   4.4;    1;   1.3;   6;    6.183;-999;   4.8;  11.1; 1002.72;   11.0;   85.17;   15.6;    6.4;    4.9;eor
        691;20240912;    1;  10.1;   2.9;    1;   0.0;   6;    8.050;-999;   4.3;  10.0; 1011.50;    9.6;   83.88;   15.2;    4.9;    2.6;eor
        691;20240913;    1;  11.8;   3.3;    1;   0.0;   6;    6.817;-999;   5.5;  10.1; 1021.74;   10.9;   78.67;   16.5;    3.7;    2.6;eor
        691;20240914;    1;  11.0;   3.6;    1;   0.0;   0;    7.483;-999;   4.7;  10.2; 1028.03;   12.1;   73.75;   17.1;    6.9;    4.6;eor
        691;20240915;    1;   6.7;   2.0;    1;   0.0;   0;    3.100;-999;   6.9;  12.2; 1025.62;   12.9;   81.88;   17.0;    6.3;    6.0;eor
        691;20240916;    1;   9.8;   3.6;    1;   0.0;   0;    9.033;-999;   5.6;  15.0; 1024.07;   16.8;   79.13;   21.3;   13.4;   12.8;eor
        691;20240917;    1;   9.1;   3.7;    1;   0.0;   0;    3.317;-999;   6.5;  14.7; 1028.87;   15.9;   81.58;   20.0;   12.4;    9.4;eor
        691;20240918;    1;   7.4;   3.5;    1;   0.0;   0;    6.600;-999;   4.7;  16.1; 1029.46;   16.8;   84.00;   22.5;   13.7;   12.8;eor
        691;20240919;    1;   7.7;   4.1;    1;   0.0;   6;    4.400;-999;   5.9;  16.3; 1026.85;   16.6;   86.08;   20.5;   14.0;   13.8;eor
        691;20240920;    1;  12.0;   4.6;    1;   0.0;   0;   11.350;-999;   0.6;  13.3; 1024.57;   17.1;   70.04;   23.1;   11.6;    8.8;eor
        691;20240921;    1;   9.1;   2.9;    1;   0.0;   0;   11.417;-999;   0.8;  12.3; 1021.29;   16.3;   67.50;   23.2;    9.7;    6.8;eor
        691;20240922;    1;   5.3;   1.7;    1;   0.0;   0;   10.417;-999;   2.0;  13.5; 1015.22;   16.4;   74.08;   23.9;    9.4;    6.8;eor
        691;20240923;    1;   4.6;   1.8;    1;   0.7;   6;    1.100;-999;   7.0;  15.2; 1007.95;   15.4;   86.38;   20.7;   10.6;    7.8;eor
        691;20240924;    1;   8.7;   2.9;    1;   1.6;   6;    1.300;-999;   7.3;  14.5; 1002.17;   15.3;   83.96;   19.0;   12.6;   10.3;eor
        691;20240925;    1;  11.8;   3.9;    1;   9.5;   6;    0.300;-999;   7.3;  14.4; 1001.66;   13.8;   90.63;   15.8;   11.9;   10.6;eor
        691;20240926;    1;  14.6;   5.4;    1;  16.7;   6;    2.917;-999;   7.2;  15.2;  990.30;   15.4;   86.92;   19.3;   12.4;   11.4;eor
        691;20240927;    1;  24.2;   9.0;    1;   5.9;   6;    4.450;-999;   6.3;  11.8;  993.40;   13.6;   76.42;   17.0;    9.8;    8.5;eor
        691;20240928;    1;  13.5;   5.3;    1;   0.4;   6;    6.933;-999;   3.8;   9.4; 1015.28;    9.5;   80.13;   13.4;    5.5;    3.2;eor
        691;20240929;    1;   7.5;   2.5;    1;   0.0;   0;    9.033;-999;   4.1;   9.2; 1026.07;    9.9;   77.25;   15.4;    4.1;    1.8;eor
        691;20240930;    1;  15.1;   6.5;    1;  21.7;   6;    7.633;-999;   6.6;   9.5; 1015.21;   11.3;   71.21;   14.9;    8.2;    6.7;eor
        691;20241001;    1;  11.3;   4.0;    1;   9.3;   6;    0.833;-999;   7.2;  13.2; 1006.90;   12.4;   91.88;   15.5;    9.8;    9.6;eor
        691;20241002;    1;  11.5;   4.8;    1;   0.0;   6;    0.233;-999;   6.3;  10.4; 1012.14;   10.1;   84.21;   13.6;    8.1;    6.1;eor
        691;20241003;    1;   9.4;   3.7;    1;   0.0;   0;    4.833;-999;   3.6;   9.1; 1019.01;    9.9;   75.38;   14.1;    3.8;    1.8;eor
        691;20241004;    1;   8.7;   1.8;    1;   0.0;   0;    9.283;-999;   1.0;   8.8; 1021.33;    8.1;   82.92;   15.6;    1.5;    0.6;eor
        691;20241005;    1;   5.1;   1.6;    1;   0.0;   0;    9.733;-999;   1.8;   8.9; 1019.58;    8.2;   83.25;   15.3;    0.6;   -0.8;eor
        691;20241006;    1;   9.3;   3.5;    1;   0.5;   6;    7.683;-999;   3.8;   9.7; 1010.30;    9.3;   83.33;   14.4;    3.0;    1.5;eor
        691;20241007;    1;   9.6;   3.7;    1;   0.6;   6;    5.783;-999;   6.3;  12.2; 1002.36;   12.7;   83.25;   19.1;    7.8;    6.8;eor
        691;20241008;    1;   9.8;   3.9;    1;   0.4;   6;    3.550;-999;   7.8;  14.7;  998.88;   15.3;   84.63;   20.2;   12.1;   10.7;eor
        691;20241009;    1;  10.1;   3.7;    1;  23.4;   6;    2.117;-999;   7.3;  14.3;  991.00;   14.2;   88.42;   17.1;   12.0;   10.4;eor
        691;20241010;    1;  16.5;   5.5;    1;   4.3;   6;    1.100;-999;   5.9;  12.1;  993.73;   11.4;   87.96;   14.6;    4.7;    2.9;eor
